FIPS,gisjoin,state,county,total_votes,dem_margin,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon
48031,G4800310,Texas,Blanco,4973,-0.486225618,7720,46.1,0.276730389,46881,1,0.866580311,0.008419689,0.007772021,0.001295337,0.106865285,0.23311,0.1005,0.083069,0
48033,G4800330,Texas,Borden,363,-0.804407714,435,40,0.294117647,69688,1,0.908045977,0,0.009195402,0,0.091954023,0.70047,0,0,0
48035,G4800350,Texas,Bosque,7356,-0.614192496,13275,45.6,0.153061225,44860,0.812,0.891902072,0.018455744,0.00527307,0,0.077212806,0.351689,0.140949,0.055179,0
48037,G4800370,Texas,Bowie,35404,-0.414444696,68340,37.6,0.184626832,42346,0.354,0.70134621,0.224904887,0.007316359,0.003072871,0.046093064,0.44174,0.0754,0.03889,0.012529
48039,G4800390,Texas,Brazoria,106739,-0.341402861,208245,35.2,0.268197139,68008,0.225,0.615332901,0.127205935,0.003889649,0.040121011,0.204470696,0.314649,0.057009,0.162419,0.012039
48041,G4800410,Texas,Brazos,55962,-0.352596405,135805,24.5,0.387421144,37638,0.121,0.708773609,0.101874011,0.003313575,0.02131733,0.153933949,0.197439,0.063789,0.112519,0.013279
48043,G4800430,Texas,Brewster,3867,-0.054564262,7065,40.6,0.353623188,40086,0.349,0.598018401,0.01556971,0.001415428,0.006369427,0.372965322,0.193349,0.034009,0.20581,0.02275
48045,G4800450,Texas,Briscoe,702,-0.656695157,1185,43.9,0.172231986,35078,1,0.82278481,0.008438819,0.003375527,0,0.135021097,0.68235,0.168599,0.094689,0
48047,G4800470,Texas,Brooks,2403,0.573866001,5060,32,0.094633078,21445,0.318,0.080039526,0.000790514,0,0.000790514,0.91798419,0.09401,0.025199,0.70483,0
48049,G4800490,Texas,Brown,13947,-0.716354772,28155,39.6,0.160353187,40821,0.404,0.802699343,0.034274552,0.004794885,0.003906944,0.145622447,0.619509,0.094709,0.065609,0.01197
48051,G4800510,Texas,Burleson,6456,-0.459417596,12100,41.6,0.114029901,43976,0.767,0.770661157,0.118181818,0,0.009090909,0.095041322,0.224759,0.106819,0.12475,0.00227
48053,G4800530,Texas,Burnet,16796,-0.545903787,31210,44,0.220301728,49047,0.557,0.845081705,0.019384813,0.005607177,0.001762256,0.120314002,0.269959,0.09401,0.10964,0.01717
48055,G4800550,Texas,Caldwell,11068,-0.111131189,26765,35.1,0.149099933,43393,0.423,0.512796563,0.077900243,0.003175789,0.000934056,0.395665982,0.18255,0.073209,0.15484,0
48057,G4800570,Texas,Calhoun,6648,-0.260830325,14615,38.2,0.151844438,45122,0.447,0.546356483,0.031132398,0.000684229,0.013684571,0.37529935,0.29311,0.07539,0.14924,0.014169
48059,G4800590,Texas,Callahan,5197,-0.697902636,10230,42.2,0.173343277,46812,0.722,0.910068426,0.005865103,0.000391007,0.002443793,0.059628544,0.51949,0.073829,0.01108,0
48061,G4800610,Texas,Cameron,76895,0.310501333,209690,30.6,0.148710311,32558,0.084,0.169059087,0.004148982,0.000619963,0.005007392,0.818756259,0.11753,0.01787,0.339439,0.015099
48063,G4800630,Texas,Camp,4335,-0.335178777,8030,38,0.153808534,36495,0.615,0.727895392,0.204234122,0.003113325,0.003113325,0.057907846,0.423839,0.066849,0.11459,0
48065,G4800650,Texas,Carson,2778,-0.777177826,4580,40.6,0.223971798,60813,0.952,0.898471616,0.005458515,0.010917031,0.002183406,0.074235808,0.532029,0.142669,0.10159,0
48067,G4800670,Texas,Cass,11788,-0.495334238,23210,43.8,0.135426982,35932,0.74,0.79470056,0.168892719,0.006031883,0.003231366,0.020680741,0.587149,0.06943,0.026589,0.012699
48069,G4800690,Texas,Castro,2119,-0.396413403,4230,33.8,0.135638849,35301,0.458,0.51536643,0.022458629,0,0.002364066,0.40070922,0.32312,0.05607,0.288019,0
48071,G4800710,Texas,Chambers,14735,-0.610587038,23075,36.2,0.168017753,75200,0.457,0.77659805,0.085807151,0.003250271,0.005850488,0.120693391,0.12551,0.061799,0.111859,0
48073,G4800730,Texas,Cherokee,16126,-0.509673819,34095,37.7,0.128244275,37508,0.63,0.740577797,0.166006746,0.003812876,0.002053087,0.080217041,0.331949,0.053929,0.175379,0
48075,G4800750,Texas,Childress,1996,-0.673847695,5490,35.2,0.157894737,44455,0.331,0.679417122,0.122040073,0,0.00273224,0.194899818,0.25692,0.105519,0.029829,0
48077,G4800770,Texas,Clay,5057,-0.697251335,8245,44.8,0.180496829,54298,0.746,0.93814433,0.007277138,0.006064281,0.000485143,0.033959976,0.502329,0.06734,0.016739,0
48079,G4800790,Texas,Cochran,917,-0.428571429,1920,34.2,0.126249343,40406,1,0.526041667,0.0390625,0.002083333,0.002083333,0.424479167,0.48961,0.04957,0.19859,0
48081,G4800810,Texas,Coke,1408,-0.737926136,2580,48.6,0.160529582,40844,1,0.831395349,0.003875969,0.005813953,0,0.151162791,0.507529,0.10301,0.090359,0
48083,G4800830,Texas,Coleman,3492,-0.735967927,6805,45.8,0.141234568,30690,0.515,0.833945628,0.02277737,0.003673769,0,0.130051433,0.459699,0.11343,0.0787,0
48085,G4800850,Texas,Collin,302821,-0.315278663,496230,35.1,0.489913334,83238,0.052,0.732956492,0.083076396,0.004836467,0.079046007,0.087822179,0.23561,0.075439,0.14211,0.01721
48087,G4800870,Texas,Collingsworth,1150,-0.682608696,1970,36.7,0.202463054,41940,1,0.751269036,0.04822335,0.012690355,0,0.177664975,0.83873,0.15571,0.04907,0
48089,G4800890,Texas,Colorado,8117,-0.492423309,14695,43.1,0.16437684,43273,0.626,0.701258932,0.1333787,0.001701259,0.001361007,0.160598843,0.13711,0.12331,0.31336,0
48091,G4800910,Texas,Comal,51529,-0.540821673,79835,42.7,0.322578509,63480,0.461,0.773407653,0.016095697,0.001878875,0.005699255,0.191895785,0.217009,0.088299,0.16436,0.01855
48093,G4800930,Texas,Comanche,4906,-0.622503058,9950,43.4,0.186867622,36599,0.715,0.821105528,0.004522613,0.001005025,0.009045226,0.161809045,0.507079,0.08637,0.03635,0.00479
48095,G4800950,Texas,Concho,1001,-0.598401598,2180,40.9,0.114217012,50278,1,0.681192661,0.006880734,0,0,0.30733945,0.12748,0.01835,0.09787,0
48097,G4800970,Texas,Cooke,14351,-0.676259494,26565,38.8,0.17423034,49735,0.59,0.893280632,0.025597591,0.009599097,0.003387916,0.057971014,0.307,0.056009,0.226729,0.01371
48099,G4800990,Texas,Coryell,16604,-0.365092749,53470,29.9,0.148493829,50104,0.194,0.653824575,0.163456144,0.001776697,0.015990275,0.134467926,0.307819,0.049729,0.049539,0.02069
48101,G4801010,Texas,Cottle,741,-0.506072875,1230,49.4,0.16779661,34770,1,0.707317073,0.138211382,0,0,0.109756098,0.75083,0.117609,0.120269,0
48103,G4801030,Texas,Crane,1283,-0.553390491,2675,38,0.138978207,49974,0.107,0.521495327,0.03364486,0.009345794,0,0.420560748,0.324339,0.042969,0.17143,0
48105,G4801050,Texas,Crockett,1457,-0.327385038,2520,38.1,0.096031746,49850,0.227,0.51984127,0,0,0,0.478174603,0.22856,0.07045,0.363,0
48107,G4801070,Texas,Crosby,1787,-0.275881365,4090,37.6,0.130680359,36768,1,0.518337408,0.033007335,0.000977995,0,0.437652812,0.46311,0.082189,0.30137,0
48109,G4801090,Texas,Culberson,879,0.310580205,1545,38.1,0.164309764,33500,1,0.27184466,0.009708738,0.01618123,0,0.689320388,0.1839,0.0246,0.39616,0
48111,G4801110,Texas,Dallam,1534,-0.64863103,3950,31.4,0.106831022,42781,0.235,0.696202532,0.012658228,0.005063291,0.007594937,0.273417722,0.443379,0.110849,0.113379,0.024469
48113,G4801130,Texas,Dallas,710117,0.154563262,1360390,32.5,0.281336236,49159,0.007,0.477113181,0.261774197,0.002616897,0.03970185,0.203908438,0.26006,0.070189,0.18875,0.009269
48115,G4801150,Texas,Dawson,3642,-0.431630972,9860,33.4,0.081721632,40152,0.163,0.448275862,0.084178499,0.001014199,0.001014199,0.452332657,0.49216,0.063909,0.1495,0
48117,G4801170,Texas,Deaf Smith,4309,-0.418426549,10810,31.1,0.149169791,42577,0.177,0.434320074,0.004625347,0.010175763,0.003237743,0.543940796,0.321029,0.071189,0.43,0.01662
48119,G4801190,Texas,Delta,2018,-0.530227949,3900,43.6,0.156868208,41406,1,0.882051282,0.075641026,0.015384615,0,0.016666667,0.55209,0.08048,0.008789,0
48121,G4801210,Texas,Denton,242781,-0.315514806,433850,33,0.402802367,72939,0.069,0.741926933,0.085110061,0.003123199,0.044208828,0.106499942,0.25346,0.05032,0.067329,0.01471
48123,G4801230,Texas,DeWitt,6638,-0.550617656,15350,42.7,0.122468997,45457,0.496,0.620521173,0.096416938,0.001954397,0.001628664,0.274592834,0.15156,0.09653,0.252719,0.012439
48125,G4801250,Texas,Dickens,1019,-0.566241413,1865,45.4,0.132808104,33950,1,0.726541555,0.061662198,0,0,0.206434316,0.50573,0.065469,0.112109,0
48127,G4801270,Texas,Dimmit,2917,0.472745972,6770,37,0.091794618,32960,0.395,0.158788774,0.003692762,0,0,0.838257016,0.106439,0.020809,0.91036,0.021609
48129,G4801290,Texas,Donley,1535,-0.691205212,2825,40.7,0.190217391,41875,1,0.883185841,0.03539823,0.003539823,0.008849558,0.060176991,0.489529,0.121019,0.02448,0
48131,G4801310,Texas,Duval,4344,0.541206262,8610,37.2,0.073913043,35167,0.67,0.1271777,0.006968641,0.005807201,0.000464576,0.854239257,0.1212,0.009589,0.577149,0
48133,G4801330,Texas,Eastland,6495,-0.688837567,13935,41.2,0.169644294,35044,0.603,0.869393613,0.019734482,0.001794044,0.004305705,0.094725511,0.72997,0.054399,0.025559,0.011949
48135,G4801350,Texas,Ector,32513,-0.4887891,86730,31.2,0.131863732,50851,0.095,0.516891502,0.04502479,0.00322841,0.00639917,0.418424997,0.31548,0.033789,0.157509,0.01115
48137,G4801370,Texas,Edwards,884,-0.463800905,1545,45.1,0.233285918,41613,1,0.511326861,0.002588997,0,0,0.485436893,0.365629,0.13187,0.26623,0
48139,G4801390,Texas,Ellis,54151,-0.474469539,98915,35,0.20837494,62832,0.32,0.747914876,0.091795986,0.004650457,0.004650457,0.142344437,0.316689,0.0615,0.11618,0.00767
48141,G4801410,Texas,El Paso,172412,0.323654966,450700,31.2,0.20274917,39699,0.022,0.188662081,0.035067673,0.003272687,0.009906812,0.755558021,0.10873,0.01267,0.432089,0.01567
48143,G4801430,Texas,Erath,12473,-0.670568428,27735,30.9,0.245456606,40176,0.463,0.871281774,0.012258879,0.007751938,0.002523887,0.098611862,0.434939,0.08139,0.02903,0.013939
48145,G4801450,Texas,Falls,5434,-0.243467059,13380,39,0.118144159,33744,0.674,0.58445441,0.249626308,0.001494768,0.005231689,0.152092676,0.237939,0.082109,0.121959,0
48147,G4801470,Texas,Fannin,10804,-0.525268419,25445,40.4,0.152763562,43382,0.705,0.843977206,0.076046375,0.005698566,0.004126547,0.055217135,0.49966,0.06454,0.0278,0.01005
48149,G4801490,Texas,Fayette,10551,-0.548857928,17935,47.2,0.175530106,45478,0.671,0.836911068,0.06690828,0.000223028,0.001115138,0.090604962,0.197039,0.163069,0.389139,0
48151,G4801510,Texas,Fisher,1629,-0.357274402,2995,42.1,0.155514019,42900,1,0.711185309,0.056761269,0.001335559,0.001335559,0.230383973,0.679919,0.126069,0.11298,0
48153,G4801530,Texas,Floyd,2085,-0.46618705,4290,38.2,0.159558824,35323,0.533,0.531468532,0.027972028,0.000932401,0,0.426573427,0.38768,0.180889,0.181509,0
48155,G4801550,Texas,Foard,495,-0.42020202,945,44.4,0.233905579,32443,1,0.867724868,0.010582011,0,0.004232804,0.121693122,0.87725,0.140719,0.023949,0
48157,G4801570,Texas,Fort Bend,219489,-0.068258546,353065,35.1,0.408465485,84211,0.055,0.438800221,0.232506762,0.001784374,0.141064677,0.176185688,0.13084,0.07076,0.138539,0.00946
48159,G4801590,Texas,Franklin,4257,-0.633074935,7525,42.5,0.232512863,45684,0.691,0.895016611,0.045182724,0.005315615,0,0.047840532,0.24215,0.07129,0.057609,0
48161,G4801610,Texas,Freestone,7570,-0.501453104,14055,41.4,0.129327902,45510,0.665,0.7509783,0.176449662,0.003201708,0.001422981,0.063678406,0.295819,0.08115,0.033409,0
48163,G4801630,Texas,Frio,3968,0.205897177,11645,31.8,0.081857792,38161,0.222,0.234006011,0.041219407,0,0,0.721339631,0.085319,0.046579,0.455939,0
48165,G4801650,Texas,Gaines,4066,-0.725282833,9305,29.2,0.123760859,50850,0.63,0.644814616,0.019344438,0.004298764,0.001612037,0.317571198,0.462,0.03167,0.123819,0.0069
48167,G4801670,Texas,Galveston,110078,-0.268427842,203135,37.3,0.282653151,61555,0.061,0.666576415,0.141383809,0.002682945,0.022669653,0.156275383,0.21203,0.06307,0.19878,0.01617
48169,G4801690,Texas,Garza,1560,-0.630769231,2885,38.4,0.106741573,41750,0.223,0.682842288,0.032928943,0.013864818,0,0.270363952,0.284319,0.084969,0.063149,0
48171,G4801710,Texas,Gillespie,12550,-0.657450199,18760,49.8,0.280019578,55017,0.537,0.870202559,0.004264392,0.00021322,0.001332623,0.113006397,0.158189,0.169509,0.25961,0.01039
48173,G4801730,Texas,Glasscock,578,-0.833910035,810,39.8,0.175062972,76563,1,0.808641975,0.018518519,0,0,0.172839506,0.082379,0.030179,0.407829,0
48175,G4801750,Texas,Goliad,3458,-0.337478311,5535,44.6,0.136191199,50635,1,0.638663053,0.046973803,0,0.000722674,0.299006323,0.181969,0.122049,0.31498,0
48177,G4801770,Texas,Gonzales,6057,-0.402674591,12545,36.9,0.144069795,39115,0.653,0.572339578,0.090474293,0,0.001195695,0.333599043,0.248199,0.117989,0.158729,0.02575
48179,G4801790,Texas,Gray,7389,-0.752063879,16210,38.4,0.139169546,44455,0.194,0.765268353,0.063541024,0.006477483,0.003392967,0.151449722,0.67269,0.079299,0.10464,0.01837
48181,G4801810,Texas,Grayson,42264,-0.479509748,87450,39.4,0.192613778,46587,0.432,0.856603774,0.055746141,0.013264723,0.006975415,0.05408805,0.415889,0.075,0.04924,0.00971
48183,G4801830,Texas,Gregg,41507,-0.393764907,82825,35.4,0.201215586,45233,0.134,0.711741624,0.204769092,0.00549351,0.008330818,0.060730456,0.528429,0.103349,0.12545,0.01332
48185,G4801850,Texas,Grimes,8601,-0.442041623,19100,39.1,0.110073817,43810,0.689,0.683246073,0.176963351,0.000209424,0.001832461,0.12513089,0.173729,0.03627,0.26774,0.00579
48187,G4801870,Texas,Guadalupe,49514,-0.350870461,91280,36.5,0.252953572,63889,0.262,0.609388694,0.063650307,0.002464943,0.013146363,0.296724365,0.1628,0.05434,0.11475,0.00615
48189,G4801890,Texas,Hale,8854,-0.479670206,23800,32.4,0.134941871,40521,0.231,0.466806723,0.050840336,0.005672269,0.003151261,0.46197479,0.59962,0.0585,0.25071,0.014169
48191,G4801910,Texas,Hall,1109,-0.511271416,2210,43.5,0.146862483,32097,1,0.723981901,0.052036199,0,0.00678733,0.192307692,0.48643,0.124659,0.04175,0
48193,G4801930,Texas,Hamilton,3552,-0.655123874,6475,46.6,0.185179073,39709,0.644,0.926640927,0.006177606,0,0.000617761,0.058687259,0.47223,0.093579,0.022309,0
48195,G4801950,Texas,Hansford,1962,-0.830275229,3265,36.5,0.210682493,49626,0.403,0.721286371,0.003062787,0.001225115,0.003062787,0.263399694,0.387139,0.238729,0.213789,0
48197,G4801970,Texas,Hardeman,1495,-0.584615385,3045,42.3,0.169993118,35332,1,0.76683087,0.077175698,0.003284072,0,0.15270936,0.708139,0.20512,0.021739,0
48199,G4801990,Texas,Hardin,21297,-0.675541156,40000,38.4,0.149954079,54275,0.515,0.90075,0.057,0.004125,0.002,0.031125,0.40254,0.05877,0.058829,0.015539
48201,G4802010,Texas,Harris,1188585,0.000816938,2328000,32.2,0.280627604,53160,0.012,0.452957474,0.226527062,0.002555842,0.055775344,0.253556701,0.26324,0.06814,0.18128,0.010869
48203,G4802030,Texas,Harrison,26170,-0.34604509,46450,37,0.181713723,46718,0.561,0.708719053,0.24058127,0.001076426,0.003444564,0.041872982,0.429199,0.053439,0.055479,0.00492
48205,G4802050,Texas,Hartley,1913,-0.796654469,4350,39.2,0.197812012,63407,0.573,0.734482759,0.094252874,0.002298851,0,0.165517241,0.25718,0.04207,0,0
48207,G4802070,Texas,Haskell,2013,-0.432687531,4305,43.5,0.148255814,40247,0.476,0.786295006,0.041811847,0.00232288,0.000929152,0.163763066,0.83421,0.09442,0.09781,0
48209,G4802090,Texas,Hays,59011,-0.103777262,112555,30.4,0.360053931,57834,0.317,0.65998845,0.036426636,0.004220159,0.009950691,0.281640087,0.149099,0.062439,0.23424,0.014359
48211,G4802110,Texas,Hemphill,1509,-0.732935719,2370,36.3,0.175664787,53295,0.27,0.850210971,0.001687764,0.006329114,0,0.139240506,0.537169,0.16233,0.084319,0
48213,G4802130,Texas,Henderson,27627,-0.547471676,58085,42.7,0.141508913,41100,0.601,0.871911853,0.06128949,0.005164845,0.002754584,0.049496428,0.332899,0.050119,0.109,0.00712
48215,G4802150,Texas,Hidalgo,139159,0.417536775,356505,28.3,0.15627044,33218,0.051,0.135594171,0.005539894,0.00130433,0.008807731,0.846958668,0.09723,0.018579,0.34729,0.013029
48217,G4802170,Texas,Hill,12045,-0.529680365,24775,41.2,0.1463301,39405,0.763,0.828052472,0.063773966,0.005247225,0.001614531,0.0950555,0.40474,0.06734,0.026079,0.009349
48219,G4802190,Texas,Hockley,7134,-0.569105691,15915,32.9,0.188538146,51054,0.398,0.589066918,0.034872762,0.002199183,0.002199183,0.362236883,0.539179,0.04378,0.169259,0
48221,G4802210,Texas,Hood,22535,-0.64637231,38690,46.2,0.230233254,54902,0.328,0.929826829,0.005815456,0.006720083,0.005169294,0.044585164,0.355949,0.12993,0.067409,0.015199
48223,G4802230,Texas,Hopkins,12753,-0.55351682,24225,39.1,0.151607242,42257,0.596,0.848090815,0.076367389,0.008255934,0.005159959,0.057997936,0.424959,0.06109,0.10978,0.00907
48225,G4802250,Texas,Houston,8214,-0.440102264,17925,44,0.140522876,32859,0.735,0.666387727,0.266945607,0.00055788,0.00055788,0.059135286,0.336339,0.06257,0.05946,0.00603
48227,G4802270,Texas,Howard,8695,-0.499482461,23430,37.5,0.111882194,43393,0.201,0.651941955,0.064233888,0.007042254,0.005335041,0.261203585,0.35956,0.058289,0.12853,0.010939
48229,G4802290,Texas,Hudspeth,863,-0.106604867,1660,36.1,0.096458527,22083,1,0.325301205,0.024096386,0,0.002409639,0.647590361,0.07537,0.01266,0.420019,0
48231,G4802310,Texas,Hunt,28049,-0.511248173,60855,37.6,0.172898867,45170,0.566,0.822528962,0.087585244,0.007394627,0.004354613,0.069427327,0.396589,0.05445,0.02741,0.00958
48233,G4802330,Texas,Hutchinson,7928,-0.726412714,15425,37.2,0.145222491,46677,0.226,0.818800648,0.024959481,0.008103728,0.003889789,0.124797407,0.56036,0.06542,0.04063,0.015119
48235,G4802350,Texas,Irion,788,-0.705583756,1145,39.3,0.101541251,48646,1,0.716157205,0.026200873,0,0.008733624,0.244541485,0.26454,0.17886,0.312699,0
48237,G4802370,Texas,Jack,2908,-0.78301238,6760,39.4,0.121334845,43902,0.532,0.847633136,0.059911243,0.00443787,0,0.087278107,0.370959,0.070879,0.017469,0
48239,G4802390,Texas,Jackson,5025,-0.56437811,9900,39,0.167649266,47591,0.618,0.713131313,0.074242424,0.00040404,0,0.20959596,0.341529,0.08625,0.293209,0
48241,G4802410,Texas,Jasper,13517,-0.483391285,26020,40.3,0.117756469,40603,0.782,0.799000769,0.163528055,0.004996157,0.002498078,0.025749424,0.50736,0.05578,0.053539,0.0191
48243,G4802430,Texas,Jeff Davis,1192,-0.234060403,1780,50.2,0.306348282,49375,1,0.615168539,0,0.019662921,0,0.362359551,0.20709,0.108879,0.16225,0
48245,G4802450,Texas,Jefferson,88627,0.016089905,175825,36,0.181114608,43750,0.084,0.521655055,0.349466799,0.003184985,0.021583961,0.09503768,0.30161,0.05624,0.282279,0.008519
48247,G4802470,Texas,Jim Hogg,1667,0.566886623,3760,38.3,0.097843579,36919,0.174,0.050531915,0.00106383,0.005319149,0,0.944148936,0.061509,0.02264,0.867919,0
48249,G4802490,Texas,Jim Wells,11166,0.169622067,28375,34.5,0.119260255,40723,0.401,0.223612335,0.005286344,0.00246696,0.00246696,0.764052863,0.187569,0.023649,0.4226,0.014279
48251,G4802510,Texas,Johnson,48838,-0.556226709,103635,36.2,0.158374443,57016,0.379,0.842813721,0.026873161,0.004583394,0.00424567,0.110725141,0.36886,0.05109,0.012439,0.01222
48253,G4802530,Texas,Jones,5567,-0.545356566,15780,39.5,0.095081066,38896,0.851,0.604879594,0.171419518,0.004435995,0.004435995,0.208491762,0.33848,0.061679,0.04935,0
48255,G4802550,Texas,Karnes,4185,-0.358422939,11235,36.9,0.105470628,39706,0.384,0.442367601,0.114374722,0.002670227,0.00400534,0.429906542,0.18868,0.064219,0.29918,0
48257,G4802570,Texas,Kaufman,34670,-0.443438131,69075,35.3,0.173802834,61564,0.488,0.782917119,0.103221136,0.004487875,0.005718422,0.089178429,0.34248,0.04406,0.05867,0.00889
48259,G4802590,Texas,Kendall,17783,-0.644716864,23870,43.1,0.38816807,71553,0.582,0.845831588,0.005236699,0,0.009844994,0.130079598,0.162349,0.13762,0.17899,0.034149
48261,G4802610,Texas,Kenedy,167,-0.011976048,325,45.1,0.120743034,37206,1,0.246153846,0,0,0,0.753846154,0,0,0.30048,0
48263,G4802630,Texas,Kent,405,-0.664197531,655,45.6,0.208828523,38750,1,0.954198473,0,0,0,0.038167939,0.7797,0.068069,0.090349,0
48265,G4802650,Texas,Kerr,21879,-0.591251885,38085,47.3,0.293135541,43849,0.411,0.792569253,0.016804516,0.003807273,0.007089405,0.172508862,0.253539,0.149379,0.10789,0.01499
48267,G4802670,Texas,Kimble,1892,-0.766384778,3530,51.3,0.178767718,46786,0.443,0.814447592,0.001133144,0,0.001133144,0.181303116,0.38181,0.19427,0.10853,0
48269,G4802690,Texas,King,145,-0.924137931,200,53.9,0.234693878,63750,1,0.925,0,0,0,0.05,0.8986,0,0,0
48271,G4802710,Texas,Kinney,1425,-0.25122807,2475,46.4,0.160284248,34083,0.205,0.476767677,0.018181818,0.004040404,0.01010101,0.488888889,0.183439,0.076989,0.391329,0
48273,G4802730,Texas,Kleberg,8907,0.078140788,22345,28.7,0.225230223,38058,0.189,0.277466995,0.039382412,0.001342582,0.011859476,0.663906914,0.14781,0.045039,0.36799,0.019589
48275,G4802750,Texas,Knox,1510,-0.548344371,2650,41.4,0.125576037,33667,1,0.716981132,0.058490566,0.001509434,0,0.218867925,0.57247,0.12154,0.194939,0
48277,G4802770,Texas,Lamar,17197,-0.50270396,36435,40.1,0.158119141,39630,0.471,0.812542885,0.125017154,0.008782764,0.004116921,0.027446137,0.42468,0.072799,0.049549,0.01289
48279,G4802790,Texas,Lamb,4091,-0.503544366,9100,36.1,0.137768042,35265,0.577,0.528571429,0.04010989,0.003846154,0.001098901,0.421978022,0.552409,0.093799,0.215569,0
48281,G4802810,Texas,Lampasas,7204,-0.574958357,14030,40.3,0.193797868,47968,0.683,0.822879544,0.034568781,0.011404134,0.005702067,0.117605132,0.26767,0.02653,0.017579,0
48283,G4802830,Texas,La Salle,1646,0.179829891,4535,33.9,0.054319831,26731,0.464,0.191841235,0.016538037,0,0,0.790518192,0.08089,0.026289,0.69707,0
48285,G4802850,Texas,Lavaca,8294,-0.647214854,14030,45.2,0.153031974,42934,0.813,0.841054882,0.071632217,0.000285103,0.000712758,0.085887384,0.22774,0.076989,0.664379,0.028289
48287,G4802870,Texas,Lee,6221,-0.46214435,11515,40.7,0.128778165,50860,0.697,0.749023014,0.123751628,0.003039514,0,0.120712115,0.42487,0.046109,0.106189,0
48289,G4802890,Texas,Leon,6945,-0.684233261,12410,45,0.141432761,43534,1,0.84528606,0.083803384,0.003223207,0.002014504,0.061240935,0.37885,0.056009,0.13702,0
48291,G4802910,Texas,Liberty,22746,-0.532884903,52635,36.1,0.091906303,48408,0.632,0.760805548,0.12216206,0.003609765,0.004179728,0.101738387,0.364939,0.03026,0.099469,0.01707
48293,G4802930,Texas,Limestone,7563,-0.407245802,16040,38.9,0.132198706,40213,0.536,0.734102244,0.18734414,0.001558603,0.001246883,0.066084788,0.37761,0.098959,0.03699,0.01082
48295,G4802950,Texas,Lipscomb,1168,-0.791952055,2085,36.3,0.205116059,56131,1,0.822541966,0.001918465,0.014388489,0.009592326,0.139088729,0.37704,0.175949,0.096909,0
48297,G4802970,Texas,Live Oak,4113,-0.543398979,8840,42.8,0.131372785,42182,1,0.619909502,0.061651584,0.003959276,0.002828054,0.308257919,0.29312,0.06695,0.29087,0
48299,G4802990,Texas,Llano,9558,-0.605566018,15730,55.3,0.258658659,45533,0.452,0.936745073,0.006357279,0.002542912,0.000953592,0.041640178,0.27304,0.090569,0.07295,0
48301,G4803010,Texas,Loving,64,-0.703125,85,47,0.036585366,39375,1,0.529411765,0,0.047058824,0,0.352941177,0.07317,0,0,0
48303,G4803030,Texas,Lubbock,91184,-0.407944376,202280,30.4,0.274195326,43993,0.113,0.642821831,0.066838046,0.002842594,0.012111924,0.263891635,0.311829,0.08593,0.129969,0.01389
48305,G4803050,Texas,Lynn,1959,-0.4762634,4115,40.6,0.174810557,45066,0.567,0.565006075,0.021871203,0.004860267,0.0036452,0.397326853,0.501269,0.1104,0.21403,0
48307,G4803070,Texas,McCulloch,2993,-0.628800535,5890,40.8,0.192096403,36560,0.353,0.751273345,0.014431239,0.000679117,0,0.231748727,0.320779,0.099239,0.1328,0.014
48309,G4803090,Texas,McLennan,74541,-0.297943414,163080,32.8,0.217955889,41589,0.234,0.679789061,0.148669365,0.003219279,0.011773363,0.148700025,0.34972,0.095069,0.11862,0.00874
48311,G4803110,Texas,McMullen,503,-0.723658052,585,41.9,0.066287879,38438,1,0.658119658,0,0,0,0.324786325,0.302689,0,0.309759,0
48313,G4803130,Texas,Madison,4028,-0.511668322,10285,34.3,0.104819414,41202,0.674,0.618862421,0.223140496,0.002430724,0.002430724,0.150218765,0.34543,0.05438,0.104359,0.02071
48315,G4803150,Texas,Marion,4282,-0.289117235,8420,48.8,0.109097773,32226,1,0.739311164,0.229216152,0.001187648,0.003562945,0.022565321,0.234879,0.04277,0.03859,0
48317,G4803170,Texas,Martin,1624,-0.689655172,2990,35.1,0.107494066,41964,1,0.600334448,0.028428094,0,0,0.369565217,0.341949,0.07106,0.208379,0
48319,G4803190,Texas,Mason,1968,-0.602134146,2950,49.8,0.283942109,44408,1,0.884745763,0,0,0,0.115254237,0.29412,0.27916,0.13784,0
48321,G4803210,Texas,Matagorda,12133,-0.334624578,24825,38.1,0.153793546,43146,0.364,0.570392749,0.117019134,0.003021148,0.018328298,0.280563948,0.26699,0.077569,0.22187,0.01074
48323,G4803230,Texas,Maverick,10563,0.580516899,24875,30.1,0.12471962,30959,0.093,0.043819095,0.001809045,0.011457286,0.00281407,0.939497487,0.073739,0.01467,0.232219,0.023239
48325,G4803250,Texas,Medina,16049,-0.392236276,32740,37.9,0.194131377,52206,0.616,0.517104459,0.029016494,0.002443494,0.001679902,0.44410507,0.14787,0.045539,0.28468,0.011109
48327,G4803270,Texas,Menard,849,-0.581861013,1640,43.7,0.186562296,35048,1,0.734756098,0.009146341,0.002439024,0,0.237804878,0.159229,0.137379,0.22302,0
48329,G4803290,Texas,Midland,44597,-0.614458372,93645,33.3,0.22936948,59391,0.123,0.618826419,0.065833734,0.003737519,0.009610764,0.294836884,0.354939,0.072209,0.2243,0.01156
48331,G4803310,Texas,Milam,8230,-0.345686513,17340,40.6,0.13691887,39170,0.562,0.737312572,0.095155709,0.002306805,0,0.156574395,0.30666,0.11665,0.155629,0.007549
